Date,Open,Close,Adj Close,Volume,High_Low
2021-12-11,3898.31,4089.37,4089.37,427853.4343,4097.08/3828.22
2021-12-12,4089.68,4130.0,4130.0,260535.5157,4173.63/3986.25
2021-12-13,4130.0,3781.93,3781.93,533467.2307,4142.75/3671.45
2021-12-14,3781.92,3858.99,3858.99,395145.7462,3882.74/3685.0
2021-12-15,3858.99,4019.08,4019.08,542068.0573,4092.22/3643.73
2021-12-16,4019.54,3958.11,3958.11,368780.031,4113.43/3942.11
2021-12-17,3959.11,3875.42,3875.42,463370.9225,3994.1/3700.0
2021-12-18,3875.43,3959.93,3959.93,339593.2543,3996.93/3767.01
2021-12-19,3959.93,3924.14,3924.14,306006.323,4032.43/3884.0
2021-12-20,3924.14,3944.73,3944.73,366916.4771,3983.37/3753.0
2021-12-21,3944.72,4014.15,4014.15,340826.3553,4063.0/3913.21
2021-12-22,4014.41,3979.51,3979.51,303191.8076,4074.87/3933.4
2021-12-23,3979.51,,4111.41,380207.8166,4150.0/3893.23
2021-12-24,4111.41,4046.36,4046.36,230833.1661,4134.84/4017.17
2021-12-25,4046.35,4094.83,4094.83,208126.8805,4137.91/4018.62
2021-12-26,4094.36,4063.56,4063.56,189309.255,4105.0/4000.0
2021-12-27,4063.57,4037.23,4037.23,222225.3761,4127.46/4031.0
2021-12-28,4037.22,3792.75,3792.75,358064.7163,4037.23/3759.36
2021-12-29,3792.75,3630.19,3630.19,302753.6375,3827.78/3604.2
2021-12-30,3630.18,3709.27,3709.27,249263.7305,3769.1/3585.0
2021-12-31,3709.27,3676.23,3676.23,268014.2942,3815.0/3622.29
2022-01-01,3676.22,3765.54,3765.54,154143.8968,3776.45/3673.46
2022-01-02,3765.54,3828.27,3828.27,154791.4263,3857.44/3717.3
2022-01-03,3828.11,3765.89,3765.89,236245.8586,3853.09/3680.0
2022-01-04,3765.89,3785.11,3785.11,288258.5549,3900.73/3713.11
2022-01-05,3785.1,3540.63,3540.63,397942.0363,3848.0/3415.0
2022-01-06,3539.82,3406.81,3406.81,496745.7413,3550.43/3300.0
2022-01-07,3406.81,3199.24,3199.24,669631.7262,3416.76/3064.42
2022-01-08,3198.68,3080.95,3080.95,400692.1061,3250.0/3000.0
2022-01-09,3080.98,3151.97,3151.97,275874.1643,3211.72/3057.35
2022-01-10,3151.97,3082.68,3082.68,529818.3866,3185.0/2928.83
2022-01-11,3082.87,3239.72,3239.72,362446.7087,3263.54/3051.8
2022-01-12,3239.73,3371.26,3371.26,370465.8015,3411.43/3206.2
2022-01-13,3371.6,3240.61,3240.61,336234.8799,3410.0/3233.43
2022-01-14,3240.61,3307.42,3307.42,285326.3505,3342.79/3188.0
2022-01-15,3307.42,3326.04,3326.04,203100.3778,3371.64/3261.0
2022-01-16,3326.51,3346.88,3346.88,210782.2277,3393.6/3269.62
2022-01-17,3346.89,3209.67,3209.67,284063.6548,3357.57/3141.1
2022-01-18,3209.68,,3159.85,299134.2728,3243.87/3082.0
2022-01-19,3159.85,3084.02,3084.02,332996.5703,3174.87/3000.0
2022-01-20,3084.02,3001.48,3001.48,357596.7062,3273.37/2987.15
2022-01-21,3001.48,2568.15,2568.15,1022021.70024,3034.12/2403.0
2022-01-22,2567.47,2412.18,2412.18,1081357.54893,2626.0/2300.0
2022-01-23,2412.18,2539.01,2539.01,580497.7613,2556.78/2370.8
2022-01-24,2539.0,2439.29,2439.29,1123134.70389,2539.75/2159.0
2022-01-25,2439.56,2458.83,2458.83,510152.954,2506.55/2348.96
2022-01-26,2459.04,2462.99,2462.99,806441.62289,2722.0/2402.03
2022-01-27,2463.0,2424.25,2424.25,599481.7159,2521.0/2316.43
2022-01-28,2424.02,2544.99,2544.99,485149.8065,2558.98/2357.88
2022-01-29,2544.99,2601.43,2601.43,376666.8246,2636.66/2520.01
2022-01-30,2601.43,2601.68,2601.68,290770.0859,2640.0/2542.5
2022-01-31,2601.67,2686.94,2686.94,444584.851,2706.77/2476.07
2022-02-01,2686.94,2787.23,2787.23,390034.27362,2813.0/2673.52
2022-02-02,2787.48,2680.67,2680.67,447852.1228,2810.88/2612.72
2022-02-03,2680.25,2695.46,2695.46,405043.3931,2726.64/2576.05
2022-02-04,2695.21,2994.99,2994.99,664002.9328,2995.0/2671.4
2022-02-05,2994.99,3012.65,3012.65,356803.3071,3060.47/2958.01
2022-02-06,3012.64,3054.99,3054.99,249394.5966,3074.56/2950.21
2022-02-07,3055.0,3139.77,3139.77,455070.2529,3186.0/2991.8
2022-02-08,3139.77,3116.69,3116.69,514773.5837,3232.87/3025.21
2022-02-09,3116.69,3243.94,3243.94,370267.8913,3269.7/3055.0
2022-02-10,3243.6,3072.49,3072.49,578212.8383,3283.66/3056.74
2022-02-11,3072.36,2927.54,2927.54,462025.8751,3138.62/2879.0
2022-02-12,2927.54,2918.88,2918.88,336250.3131,2985.98/2858.3
2022-02-13,2918.58,2871.13,2871.13,242751.3547,2954.4/2836.7
2022-02-14,2871.14,2929.75,2929.75,381778.238,2964.97/2829.01
2022-02-15,2929.75,3183.52,3183.52,448971.754,3196.19/2912.06
2022-02-16,3183.53,3122.3,3122.3,319997.6244,3186.77/3044.03
2022-02-17,3122.31,2891.87,2891.87,488693.2624,3160.0/2851.55
2022-02-18,2891.88,2779.48,2779.48,502977.4069,2943.97/2750.0
2022-02-19,2779.3,2763.63,2763.63,293838.0025,2830.96/2694.45
2022-02-20,2763.63,2621.99,2621.99,386384.904,2764.64/2576.0
2022-02-21,2621.99,2568.02,2568.02,761838.9858,2759.51/2558.0
2022-02-22,2568.03,2636.29,2636.29,692639.4942,2665.74/2500.0
2022-02-23,2636.28,2579.71,2579.71,504470.1412,2753.55/2575.83
2022-02-24,2579.7,2596.2,2596.2,1395732.7753,2740.0/2300.0
2022-02-25,2596.26,2768.49,2768.49,679394.1762,2834.97/2571.72
2022-02-26,2768.05,2779.47,2779.47,418485.2529,2878.0/2727.5
2022-02-27,2779.47,2616.79,2616.79,650198.7785,2836.33/2557.98
2022-02-28,2616.79,2920.95,2920.95,733794.4488,2951.6/2568.62
2022-03-01,2920.83,2976.33,2976.33,673901.6976,3037.94/2854.09
2022-03-02,2976.33,2947.3,2947.3,614623.7461,3043.91/2914.21
2022-03-03,2947.31,2833.99,2833.99,446192.2353,2970.97/2785.0
2022-03-04,2834.0,2622.1,2622.1,556178.7588,2836.17/2573.0
2022-03-05,2622.11,2665.15,2665.15,268730.3036,2685.12/2589.38
2022-03-06,2665.16,2551.29,2551.29,336487.9099,2676.29/2535.0
2022-03-07,2551.3,2491.12,2491.12,620171.6787,2649.0/2445.0
2022-03-08,2491.12,2575.97,2575.97,561659.7421,2624.0/2480.15
2022-03-09,2575.98,,2726.98,562771.7403,2775.85/2567.7
2022-03-10,2726.98,2606.7,2606.7,559029.9377,2733.25/2550.27
2022-03-11,2606.69,2556.86,2556.86,494583.6568,2676.78/2522.57
2022-03-12,2556.86,2568.8,2568.8,219236.5711,2616.79/2553.39
2022-03-13,2568.8,2515.65,2515.65,316942.1601,2603.32/2493.0
2022-03-14,2515.66,2589.41,2589.41,386630.1912,2609.6/2498.67
2022-03-15,2589.42,2617.73,2617.73,461202.3014,2669.0/2507.0
2022-03-16,2617.74,2773.81,2773.81,666224.7217,2788.0/2603.38
2022-03-17,2773.8,2811.92,2811.92,379312.541,2836.0/2746.42
2022-03-18,2811.91,2938.92,2938.92,556535.7966,2984.0/2765.59
2022-03-19,2938.84,2950.84,2950.84,325971.5398,2987.7/2890.86
2022-03-20,2950.85,2861.38,2861.38,377608.8214,2964.17/2817.21
2022-03-21,2861.39,2890.03,2890.03,450223.9073,2960.57/2829.81
2022-03-22,2890.03,2969.64,2969.64,564868.9839,3052.85/2886.43
2022-03-23,2969.64,3036.0,3036.0,453962.7298,3045.2/2920.65
2022-03-24,3035.99,3110.76,3110.76,577171.5239,3129.11/2999.11
2022-03-25,3110.75,3102.14,3102.14,489099.5572,3193.28/3076.0
2022-03-26,3102.13,3145.0,3145.0,207134.847,3153.2/3084.9
2022-03-27,3145.01,3295.65,3295.65,335467.4145,3299.37/3126.02
2022-03-28,3295.65,3332.92,3332.92,527237.1133,3431.15/3275.01
2022-03-29,3332.91,3400.51,3400.51,465899.8226,3481.87/3329.68
2022-03-30,3400.51,3385.79,3385.79,356082.5231,3446.9/3331.84
2022-03-31,3385.8,3281.51,3281.51,455091.2395,3444.83/3261.35
2022-04-01,3281.51,3455.21,3455.21,532169.2392,3481.29/3210.68
2022-04-02,3455.2,3443.77,3443.77,499893.29,3532.2/3433.14
2022-04-03,3443.77,3521.91,3521.91,381581.7683,3580.34/3412.11
2022-04-04,3521.9,3519.5,3519.5,449984.1586,3547.0/3405.97
2022-04-05,3519.5,3406.99,3406.99,397782.7437,3555.0/3400.0
2022-04-06,3407.0,3168.51,3168.51,736273.1047,3407.5/3162.39
2022-04-07,3168.52,3227.19,3227.19,458179.3272,3268.98/3143.15
2022-04-08,3227.2,3192.39,3192.39,502422.5048,3314.02/3173.52
2022-04-09,3192.39,3258.57,3258.57,212444.2566,3268.4/3181.28
2022-04-10,3258.57,3203.04,3203.04,232303.2326,3307.22/3193.0
2022-04-11,3203.04,2979.74,2979.74,693394.2912,3213.63/2950.0
2022-04-12,2979.75,3027.66,3027.66,579522.9505,3085.0/2950.0
2022-04-13,3027.65,3118.28,3118.28,419101.494,3128.97/2996.86
2022-04-14,3118.28,3021.98,3021.98,408382.5572,3145.0/2976.3
2022-04-15,3021.98,3040.56,3040.56,249626.2981,3060.92/2993.13
2022-04-16,3040.57,3059.3,3059.3,176352.4165,3086.1/3010.03
2022-04-17,3059.3,2988.06,2988.06,243772.074,3083.0/2981.7
2022-04-18,2988.07,3055.56,3055.56,510251.6536,3069.6/2883.22
2022-04-19,3055.56,3101.77,3101.77,359375.0038,3131.0/3030.34
2022-04-20,3101.74,3076.04,3076.04,415000.0685,3166.5/3036.45
2022-04-21,3076.03,2983.58,2983.58,562699.697,3180.0/2942.31
2022-04-22,2983.57,2962.39,2962.39,452433.082,3034.32/2930.35
2022-04-23,2962.39,2933.03,2933.03,187576.7324,2978.03/2913.89
2022-04-24,2933.04,2921.0,2921.0,218957.0222,2967.06/2912.09
2022-04-25,2920.99,3006.62,3006.62,619198.3616,3025.65/2797.01
2022-04-26,3006.63,2809.67,2809.67,531184.3504,3039.54/2767.0
2022-04-27,2809.68,2888.96,2888.96,488951.2416,2919.87/2794.46
2022-04-28,2888.95,2936.93,2936.93,537392.9978,2980.0/2853.83
2022-04-29,2936.92,2817.13,2817.13,525978.147,2946.46/2776.63
2022-04-30,2817.13,2726.66,2726.66,367757.2469,2841.63/2709.26
2022-05-01,2726.67,2824.81,2824.81,442544.8792,2849.9/2716.13
2022-05-02,2824.81,2856.54,2856.54,521706.8567,2894.22/2778.78
2022-05-03,2856.54,2781.7,2781.7,371331.1796,2861.47/2755.19
2022-05-04,2781.7,2940.64,2940.64,548738.0668,2965.85/2771.74
2022-05-05,2940.65,2747.97,2747.97,734845.3194,2954.65/2683.0
2022-05-06,2747.96,2692.85,2692.85,711449.3234,2758.18/2632.95
2022-05-07,2692.86,2635.34,2635.34,371271.4532,2704.36/2584.75
2022-05-08,2635.35,2519.71,2519.71,757615.3415,2642.0/2484.0
2022-05-09,2519.71,2228.55,2228.55,1574924.9793,2530.78/2225.0
2022-05-10,2229.0,2342.05,2342.05,1550626.1387,2457.34/2200.0
2022-05-11,2342.04,2084.99,2084.99,2022864.83806,2451.37/2005.0
2022-05-12,2084.99,1960.22,1960.22,2305192.90836,2195.0/1800.0
2022-05-13,1960.22,2009.69,2009.69,1134042.3387,2147.54/1940.23
2022-05-14,2009.69,2056.48,2056.48,563788.3078,2070.06/1951.21
2022-05-15,2056.47,2145.29,2145.29,514398.2587,2167.0/2000.68
2022-05-16,2145.29,2023.66,2023.66,822070.8531,2145.29/1979.12
2022-05-17,2023.66,2090.72,2090.72,568249.0448,2122.42/2008.0
2022-05-18,2090.72,1915.11,1915.11,631577.2341,2110.72/1908.0
2022-05-19,1915.11,2019.55,2019.55,741476.9794,2040.39/1903.18
2022-05-20,2019.55,1959.08,1959.08,576981.5371,2064.0/1923.0
2022-05-21,1959.08,,1975.07,238869.7632,1990.86/1937.36
2022-05-22,1975.06,2043.19,2043.19,355735.1927,2056.41/1966.33
2022-05-23,2043.19,1973.32,1973.32,636085.0224,2088.5/1957.12
2022-05-24,1973.33,1979.41,1979.41,534096.972,1993.83/1913.02
2022-05-25,1979.4,1942.63,1942.63,524786.3091,2022.34/1934.61
2022-05-26,1942.64,1792.23,1792.23,1168740.57514,1966.01/1735.0
2022-05-27,1792.24,1727.27,1727.27,1296693.28537,1822.26/1703.0
2022-05-28,1727.26,1792.22,1792.22,558271.1818,1808.98/1722.26
2022-05-29,1792.21,1813.64,1813.64,432430.611,1827.4/1759.96
2022-05-30,1813.64,1998.78,1998.78,814922.8359,2013.0/1803.18
2022-05-31,1998.78,1941.9,1941.9,751103.4226,2016.45/1925.0
2022-06-01,1941.9,1817.95,1817.95,1037841.2706,1972.58/1763.75
2022-06-02,1817.96,1834.08,1834.08,788784.4017,1853.05/1782.42
2022-06-03,1834.09,1775.12,1775.12,741282.5346,1843.91/1737.0
2022-06-04,1775.13,1804.58,1804.58,388279.4579,1816.0/1748.43
2022-06-05,1804.58,1806.23,1806.23,371974.5061,1830.17/1773.05
2022-06-06,1806.22,1859.84,1859.84,804250.3567,1920.0/1804.35
2022-06-07,1859.84,1813.33,1813.33,1397598.2288,1874.98/1725.13
2022-06-08,1813.33,1791.88,1791.88,941510.1373,1838.77/1765.28
2022-06-09,1791.88,1788.81,1788.81,535310.9618,1833.0/1777.33
2022-06-10,1788.8,1662.91,1662.91,955035.79239,1804.32/1655.93
2022-06-11,1662.91,1532.89,1532.89,1220325.2542,1682.21/1496.74
2022-06-12,1532.89,1434.84,1434.84,1563225.37018,1547.0/1423.0
2022-06-13,1434.84,1209.82,1209.82,3626351.66536,1455.0/1165.45
2022-06-14,1209.35,1208.9,1208.9,2716493.80131,1268.45/1075.8
2022-06-15,1208.9,1237.52,1237.52,3114823.13621,1250.0/1014.4
2022-06-16,1237.53,1068.5,1068.5,1447386.8304,1257.85/1051.55
2022-06-17,1068.5,1086.94,1086.94,1220677.9491,1118.0/1051.11
2022-06-18,1086.93,995.13,995.13,2308983.5187,1097.58/881.56
2022-06-19,995.12,1128.53,1128.53,2018599.4499,1158.62/936.15
2022-06-20,1128.53,1128.24,1128.24,1721772.9132,1170.0/1053.0
2022-06-21,1128.24,1125.85,1125.85,1306095.3757,1194.0/1109.23
2022-06-22,1125.86,,1050.19,1306959.8593,1127.33/1043.65
2022-06-23,1050.19,1144.72,1144.72,1278257.0899,1155.0/1045.3
2022-06-24,1144.71,1225.02,1225.02,1337137.483,1245.43/1132.0
2022-06-25,1225.02,1242.36,1242.36,861986.6177,1256.77/1180.0
2022-06-26,1242.31,1197.79,1197.79,884184.273,1280.0/1194.6
2022-06-27,1197.79,1192.51,1192.51,868734.2061,1238.93/1172.49
2022-06-28,1192.51,1144.05,1144.05,1104065.2211,1237.99/1136.32
2022-06-29,1144.05,1100.21,1100.21,1295517.796,1156.8/1087.42
2022-06-30,1100.21,1071.01,1071.01,1420670.3656,1106.62/998.0
2022-07-01,1071.02,1059.73,1059.73,1562255.1439,1117.0/1033.44
2022-07-02,1059.73,1067.01,1067.01,714812.0804,1078.88/1028.29
2022-07-03,1067.01,1074.26,1074.26,644746.3337,1088.34/1040.78
2022-07-04,1074.26,1151.0,1151.0,1150108.9861,1160.9/1045.37
2022-07-05,1151.01,1132.5,1132.5,1398961.4495,1174.9/1076.34
2022-07-06,1132.51,1186.57,1186.57,1211768.0757,1205.0/1111.44
2022-07-07,1186.57,1237.49,1237.49,1001316.079,1254.29/1163.18
2022-07-08,1237.49,1214.04,1214.04,1189518.3631,1276.46/1193.15
2022-07-09,1214.03,1217.02,1217.02,576337.1809,1235.4/1204.67
2022-07-10,1217.02,1168.36,1168.36,1018038.6506,1219.95/1153.0
2022-07-11,1168.37,1096.4,1096.4,1201652.3048,1171.29/1091.71
2022-07-12,1096.37,1038.58,1038.58,1261349.6321,1098.26/1033.46
2022-07-13,1038.58,1115.0,1115.0,2035605.8299,1119.18/1006.32
2022-07-14,1115.01,1193.42,1193.42,1605101.9262,1214.65/1072.11
2022-07-15,1193.42,1231.25,1231.25,1466037.2584,1287.82/1181.05
2022-07-16,1231.25,1355.85,1355.85,1493809.9226,1422.91/1191.23
2022-07-17,1355.84,,1338.65,1246202.8795,1387.0/1319.04
2022-07-18,1338.65,1581.04,1581.04,2029918.76521,1597.47/1336.07
2022-07-19,1581.03,1542.32,1542.32,1846048.6816,1631.0/1493.11
2022-07-20,1542.33,1521.58,1521.58,1351177.4247,1620.4/1484.23
2022-07-21,1521.63,1575.45,1575.45,1247327.4963,1605.98/1463.56
2022-07-22,1575.45,1535.27,1535.27,1170723.0873,1650.05/1516.11
2022-07-23,1535.27,1548.67,1548.67,851284.7339,1596.51/1488.0
2022-07-24,1548.66,1597.7,1597.7,1009935.8997,1664.34/1545.67
2022-07-25,1597.7,1440.79,1440.79,1418390.9809,1609.55/1435.58
2022-07-26,1440.79,1449.12,1449.12,1199643.7408,1454.11/1356.17
2022-07-27,1449.12,1635.74,1635.74,1513426.0413,1644.44/1420.83
2022-07-28,1635.74,1724.52,1724.52,1578145.07555,1784.79/1593.27
2022-07-29,1724.52,1721.68,1721.68,1205266.5703,1765.99/1655.02
2022-07-30,1721.68,1697.0,1697.0,735132.5286,1744.85/1673.01
2022-07-31,1697.0,1678.12,1678.12,696326.8079,1754.69/1666.0
2022-08-01,1678.12,1630.28,1630.28,801566.5648,1704.68/1606.12
2022-08-02,1630.28,1630.91,1630.91,1081964.5104,1678.0/1559.28
2022-08-03,1630.91,1618.16,1618.16,777724.7413,1685.03/1589.71
2022-08-04,1618.16,1607.96,1607.96,735552.181,1662.79/1580.39
2022-08-05,1607.97,1736.81,1736.81,1005846.4712,1742.07/1605.64
2022-08-06,1736.81,1690.6,1690.6,523314.6444,1749.93/1685.26
2022-08-07,1690.6,1700.19,1700.19,439904.764,1729.79/1668.0
2022-08-08,1700.2,,1777.05,781620.5443,1818.0/1693.87
2022-08-09,1777.05,1702.76,1702.76,818171.1019,1790.83/1667.93
2022-08-10,1702.76,1853.57,1853.57,1317767.5127,1885.0/1656.78
2022-08-11,1853.58,1880.19,1880.19,1105261.9009,1942.0/1850.32
2022-08-12,1880.19,1958.28,1958.28,717628.1015,1964.71/1853.06
2022-08-13,1958.28,1983.55,1983.55,695876.0293,2020.0/1946.5
2022-08-14,1983.55,1935.31,1935.31,569583.4852,2030.0/1906.0
2022-08-15,1935.32,1899.06,1899.06,949162.3305,2012.47/1872.31
2022-08-16,1899.05,1876.67,1876.67,622729.1499,1915.0/1853.0
2022-08-17,1876.67,1834.25,1834.25,951824.8975,1959.43/1818.74
2022-08-18,1834.24,1846.39,1846.39,606254.024,1882.37/1821.25
2022-08-19,1846.39,1609.01,1609.01,1419826.9515,1848.0/1602.37
2022-08-20,1609.0,1576.04,1576.04,914615.9226,1657.08/1523.67
2022-08-21,1576.03,1618.13,1618.13,780662.6062,1646.52/1562.34
2022-08-22,1618.13,1624.66,1624.66,941192.8954,1629.72/1529.92
2022-08-23,1624.65,1665.41,1665.41,940246.932,1676.07/1563.76
2022-08-24,1665.4,1656.56,1656.56,744667.6078,1694.13/1604.92
2022-08-25,1656.56,1695.11,1695.11,603090.713,1722.0/1653.68
2022-08-26,1695.11,1508.18,1508.18,1149912.8292,1706.45/1486.85
2022-08-27,1508.18,1491.06,1491.06,756136.6768,1518.42/1447.52
2022-08-28,1491.06,1426.76,1426.76,544846.4486,1511.0/1424.0
2022-08-29,1426.76,1551.8,1551.8,826252.0831,1559.99/1422.08
2022-08-30,1551.79,1524.59,1524.59,1003075.0172,1606.13/1473.61
2022-08-31,1524.59,1554.1,1554.1,949227.6775,1619.78/1524.59
2022-09-01,1554.11,1586.16,1586.16,728710.482,1599.0/1512.77
2022-09-02,1586.17,1575.35,1575.35,919009.6598,1650.0/1546.41
2022-09-03,1575.35,1557.46,1557.46,321397.2189,1582.71/1534.28
2022-09-04,1557.45,1579.28,1579.28,296591.1166,1583.66/1540.66
2022-09-05,1579.29,1617.8,1617.8,503492.937,1631.99/1556.56
2022-09-06,1617.8,1559.01,1559.01,1010722.8578,1687.4/1555.0
2022-09-07,1559.01,1630.0,1630.0,850991.4243,1657.5/1490.66
2022-09-08,1630.0,1635.37,1635.37,645124.0085,1663.56/1595.06
2022-09-09,1635.37,1718.23,1718.23,837458.2126,1746.13/1630.51
2022-09-10,1718.24,1774.12,1774.12,411046.2466,1789.0/1706.03
2022-09-11,1774.12,1766.11,1766.11,409287.7263,1789.0/1720.1
2022-09-12,1766.12,1716.37,1716.37,630774.6032,1783.0/1693.0
2022-09-13,1716.37,1574.4,1574.4,1134549.7256,1760.51/1560.54
2022-09-14,1574.4,1638.39,1638.39,764562.5393,1647.01/1552.38
2022-09-15,1638.4,1472.75,1472.75,1335499.8047,1655.2/1458.0
2022-09-16,1472.76,1433.9,1433.9,693597.2425,1483.35/1405.52
2022-09-17,1433.9,1468.83,1468.83,421391.3743,1476.13/1409.12
2022-09-18,1468.82,1334.51,1334.51,804113.468,1469.63/1325.55
2022-09-19,1334.51,1375.98,1375.98,974855.198,1393.35/1280.0
2022-09-20,1375.98,1322.93,1322.93,658027.1465,1384.78/1312.71
2022-09-21,1322.94,1245.78,1245.78,1192266.7379,1408.9/1220.0
2022-09-22,1245.79,,1326.46,904282.2725,1350.08/1237.32
2022-09-23,1326.47,1327.25,1327.25,974052.3644,1360.0/1262.15
2022-09-24,1327.24,1317.13,1317.13,517557.3497,1349.33/1306.52
2022-09-25,1317.13,1294.63,1294.63,515533.8409,1337.0/1269.27
2022-09-26,1294.62,,1336.17,799166.4333,1340.42/1277.85
2022-09-27,1336.17,1328.02,1328.02,860584.8944,1400.0/1303.75
2022-09-28,1328.01,1337.2,1337.2,919314.9131,1355.7/1253.2
2022-09-29,1337.2,1335.7,1335.7,770591.6895,1352.02/1288.52
2022-09-30,1335.69,1328.72,1328.72,740753.611,1373.19/1313.35
2022-10-01,1328.71,1311.79,1311.79,252081.9056,1333.69/1302.68
2022-10-02,1311.79,,1276.72,371740.0407,1317.93/1270.0
2022-10-03,1276.72,1323.09,1323.09,483775.2435,1329.9/1263.04
2022-10-04,1323.1,1361.49,1361.49,476207.6702,1369.55/1318.66
2022-10-05,1361.5,1352.2,1352.2,483508.7782,1364.77/1316.29
2022-10-06,1352.2,1352.06,1352.06,573975.324,1383.99/1345.01
2022-10-07,1352.07,1331.1,1331.1,491999.8776,1361.75/1317.26
2022-10-08,1331.1,1315.48,1315.48,203391.6612,1337.35/1303.51
2022-10-09,1315.48,1323.13,1323.13,186201.9185,1329.0/1307.26
2022-10-10,1323.13,1290.03,1290.03,393663.0114,1338.0/1288.0
2022-10-11,1290.03,,1280.11,429430.3941,1298.0/1267.01
2022-10-12,1280.11,1294.44,1294.44,369712.5759,1306.87/1275.25
2022-10-13,1294.44,1287.08,1287.08,945618.3163,1301.58/1190.0
2022-10-14,1287.08,1296.27,1296.27,669742.8093,1343.12/1283.39
2022-10-15,1296.26,1274.92,1274.92,287100.9529,1301.69/1263.64
2022-10-16,1274.93,1305.95,1305.95,293321.3632,1315.35/1274.67
2022-10-17,1305.96,1331.4,1331.4,459848.4941,1338.57/1295.64
2022-10-18,1331.39,1310.71,1310.71,572728.9189,1341.73/1286.72
2022-10-19,1310.71,1285.09,1285.09,368637.5105,1313.5/1280.31
2022-10-20,1285.09,1282.57,1282.57,428531.6103,1310.87/1270.36
2022-10-21,1282.57,1299.75,1299.75,468076.7986,1306.97/1252.65
2022-10-22,1299.76,1313.61,1313.61,221776.7007,1320.2/1294.32
2022-10-23,1313.62,1364.2,1364.2,432269.46,1371.55/1299.44
2022-10-24,1364.19,1343.61,1343.61,611830.797,1370.6/1324.17
2022-10-25,1343.61,1459.74,1459.74,1127932.9012,1525.16/1334.94
2022-10-26,1459.74,1566.1,1566.1,1236044.7023,1594.99/1457.44
2022-10-27,1566.11,1514.05,1514.05,869454.4851,1578.58/1503.2
2022-10-28,1514.04,1554.41,1554.41,858954.4425,1574.9/1479.82
2022-10-29,1554.4,1619.55,1619.55,914161.0846,1663.06/1547.66
2022-10-30,1619.55,1590.44,1590.44,476036.4243,1640.06/1576.56
2022-10-31,1590.45,1572.69,1572.69,810334.2414,1635.8/1545.43
2022-11-01,1572.69,1578.48,1578.48,527539.2965,1612.92/1563.69
2022-11-02,1578.47,1518.34,1518.34,981395.3648,1621.68/1502.32
2022-11-03,1518.33,,1531.01,560202.8813,1559.01/1515.17
2022-11-04,1531.01,1644.78,1644.78,935531.4781,1680.0/1528.4
2022-11-05,1644.78,1626.98,1626.98,351385.5362,1666.97/1621.42
2022-11-06,1626.98,1568.29,1568.29,414863.9525,1639.02/1564.39
2022-11-07,1568.25,1568.1,1568.1,642409.4494,1608.04/1545.03
2022-11-08,1568.09,1334.77,1334.77,2339916.5089,1579.98/1233.0
2022-11-09,1334.78,1102.73,1102.73,2494797.9357,1337.16/1073.53
2022-11-10,1102.73,1299.28,1299.28,1975955.6767,1350.0/1085.93
2022-11-11,1299.28,1289.28,1289.28,1308087.1498,1310.0/1201.26
2022-11-12,1289.35,1257.25,1257.25,547772.9172,1292.16/1238.7
2022-11-13,1257.25,1221.49,1221.49,547410.5304,1274.23/1200.66
2022-11-14,1221.5,1243.28,1243.28,934742.0059,1291.2/1171.13
2022-11-15,1243.29,1253.23,1253.23,632825.568,1291.0/1234.01
2022-11-16,1253.22,1216.17,1216.17,673339.7215,1268.67/1187.06
2022-11-17,1216.16,1200.43,1200.43,530537.3488,1228.22/1181.05
2022-11-18,1200.42,1212.58,1212.58,360218.5337,1234.0/1199.18
2022-11-19,1212.58,1217.67,1217.67,209789.5888,1235.0/1197.67
2022-11-20,1217.67,1142.21,1142.21,531108.7607,1227.07/1132.65
2022-11-21,1142.21,1107.34,1107.34,922647.9454,1146.99/1079.76
2022-11-22,1107.34,1139.6,1139.6,748884.5791,1146.13/1075.0
2022-11-23,1139.59,1184.52,1184.52,636927.1594,1190.0/1127.75
2022-11-24,1184.52,1203.73,1203.73,486080.6123,1217.71/1180.6
2022-11-25,1203.72,1199.3,1199.3,391430.1658,1207.77/1171.2
2022-11-26,1199.29,1205.6,1205.6,379840.8116,1235.66/1196.2
2022-11-27,1205.61,1193.88,1193.88,286386.7986,1223.33/1188.65
2022-11-28,1193.88,1167.77,1167.77,478795.6093,1199.25/1151.02
2022-11-29,1167.77,1216.49,1216.49,512143.5861,1228.37/1158.27
2022-11-30,1216.49,1294.46,1294.46,815679.2717,1309.77/1212.5
2022-12-01,1294.46,,1276.41,430018.7391,1299.9/1262.77
2022-12-02,1276.4,1295.59,1295.59,371559.585,1297.18/1265.24
2022-12-03,1295.58,1240.51,1240.51,347148.2588,1309.0/1236.26
2022-12-04,1240.5,,1279.41,324129.5466,1287.19/1240.1
2022-12-05,1279.4,1259.41,1259.41,391628.5166,1305.11/1246.61
2022-12-06,1259.41,1271.32,1271.32,301631.839,1274.76/1241.56
2022-12-07,1271.31,1231.18,1231.18,398559.5166,1278.69/1218.01
2022-12-08,1231.18,1280.18,1280.18,406653.5447,1292.58/1222.01
2022-12-09,1280.18,1263.1,1263.1,406008.0032,1296.64/1250.0
2022-12-10,1263.11,1266.35,1266.35,182278.6396,1283.61/1259.6
2022-12-11,1266.35,1263.01,1263.01,180494.902,1284.75/1255.85
2022-12-12,1263.0,1275.4,1275.4,363750.5481,1278.9/1240.03
2022-12-13,1275.41,1320.69,1320.69,659393.8825,1349.0/1255.1
